Source_ID,Source_Name,Target_ID,Target_Name,Layers
4089,CA1 Recurrent O-LM ,4011,CA1 Neurogliaform Projecting ,CA1:SLM
4089,CA1 Recurrent O-LM ,4089,CA1 Recurrent O-LM ,CA1:SO
4089,CA1 Recurrent O-LM ,4087,CA1 CA1 O-LMR ,CA1:SO
4089,CA1 Recurrent O-LM ,4083,CA1 Oriens-Bistratified ,CA1:SO
4089,CA1 Recurrent O-LM ,4055,CA1 Oriens/Alveus ,CA1:SLM; CA1:SO
4089,CA1 Recurrent O-LM ,4066,CA1 OR-LM ,CA1:SO
4089,CA1 Recurrent O-LM ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SLM; CA1:SO
4089,CA1 Recurrent O-LM ,4003,CA1 Quadrilaminar ,CA1:SLM; CA1:SO
4089,CA1 Recurrent O-LM ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SO
4089,CA1 Recurrent O-LM ,4033,CA1 SO-SO ,CA1:SO
4089,CA1 Recurrent O-LM ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SO
4089,CA1 Recurrent O-LM ,4035,CA1 Trilaminar ,CA1:SO
4089,CA1 Recurrent O-LM ,4013,CA1 Radial Trilaminar ,CA1:SLM; CA1:SO
4089,CA1 Recurrent O-LM ,4068,CA1 Oriens-Bistratified Projecting ,CA1:SO
4089,CA1 Recurrent O-LM ,4023,CA1 Back-Projection ,CA1:SO
4087,CA1 O-LMR ,4036,CA1 Axo-Axonic ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4078,CA1 Basket ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4079,CA1 Basket CCK+ ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4080,CA1 Bistratified ,CA1:SR
4087,CA1 O-LMR ,4081,CA1 Ivy ,CA1:SR
4087,CA1 O-LMR ,4012,CA1 Neurogliaform ,CA1:SLM
4087,CA1 O-LMR ,4006,CA1 Perforant Path-Assoc ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4015,CA1 Schaffer Collateral-Assoc ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4000,CA1 Pyramidal ,CA1:SLM
4087,CA1 O-LMR ,4094,CA1 Cajal-Retzius ,CA1:SLM
4087,CA1 O-LMR ,4054,CA1 Radiatum Giant ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4022,CA1 Interneuron Specific LMO-O ,CA1:SLM
4087,CA1 O-LMR ,4021,CA1 Interneuron Specific LM-R ,CA1:SLM
4087,CA1 O-LMR ,4056,CA1 Interneuron Specific LMR-R ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4091,CA1 Interneuron Specific R-O ,CA1:SR
4087,CA1 O-LMR ,4093,CA1 Interneuron Specific RO-O ,CA1:SR
4087,CA1 O-LMR ,4005,CA1 LMR ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4004,CA1 LMR Projecting ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4011,CA1 Neurogliaform Projecting ,CA1:SLM
4087,CA1 O-LMR ,4066,CA1 OR-LM ,CA1:SR
4087,CA1 O-LMR ,4055,CA1 Oriens/Alveus ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4003,CA1 Quadrilaminar ,CA1:SLM; CA1:SR
4087,CA1 O-LMR ,4028,CA1 Radiatum ,CA1:SR
4087,CA1 O-LMR ,4061,CA1 R-Receiving Apical-Targeting ,CA1:SR
4087,CA1 O-LMR ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SR
4087,CA1 O-LMR ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SR
4087,CA1 O-LMR ,4013,CA1 Radial Trilaminar ,CA1:SLM; CA1:SR
4083,CA1 Oriens-Bistratified ,4036,CA1 Axo-Axonic ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4078,CA1 Basket ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4079,CA1 Basket CCK+ ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4080,CA1 Bistratified ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4081,CA1 Ivy ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4069,CA1 O-LM ,CA1:SO
4083,CA1 Oriens-Bistratified ,4006,CA1 Perforant Path-Assoc ,CA1:SR
4083,CA1 Oriens-Bistratified ,4015,CA1 Schaffer Collateral-Assoc ,CA1:SR
4083,CA1 Oriens-Bistratified ,4000,CA1 Pyramidal ,CA1:SR
4083,CA1 Oriens-Bistratified ,4054,CA1 Radiatum Giant ,CA1:SR
4083,CA1 Oriens-Bistratified ,4038,CA1 Horizontal Axo-Axonic ,CA1:SO
4083,CA1 Oriens-Bistratified ,4039,CA1 Horizontal Basket ,CA1:SO
4083,CA1 Oriens-Bistratified ,4022,CA1 Interneuron Specific LMO-O ,CA1:SO
4083,CA1 Oriens-Bistratified ,4056,CA1 Interneuron Specific LMR-R ,CA1:SR
4083,CA1 Oriens-Bistratified ,4031,CA1 Interneuron Specific O-R ,CA1:SO
4083,CA1 Oriens-Bistratified ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4091,CA1 Interneuron Specific R-O ,CA1:SR
4083,CA1 Oriens-Bistratified ,4093,CA1 Interneuron Specific RO-O ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4005,CA1 LMR ,CA1:SR
4083,CA1 Oriens-Bistratified ,4004,CA1 LMR Projecting ,CA1:SR
4083,CA1 Oriens-Bistratified ,4089,CA1 Recurrent O-LM ,CA1:SO
4083,CA1 Oriens-Bistratified ,4087,CA1 CA1 O-LMR ,CA1:SO
4083,CA1 Oriens-Bistratified ,4083,CA1 Oriens-Bistratified ,CA1:SO
4083,CA1 Oriens-Bistratified ,4055,CA1 Oriens/Alveus ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4066,CA1 OR-LM ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4003,CA1 Quadrilaminar ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4028,CA1 Radiatum ,CA1:SR
4083,CA1 Oriens-Bistratified ,4061,CA1 R-Receiving Apical-Targeting ,CA1:SR
4083,CA1 Oriens-Bistratified ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4033,CA1 SO-SO ,CA1:SO
4083,CA1 Oriens-Bistratified ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4035,CA1 Trilaminar ,CA1:SO
4083,CA1 Oriens-Bistratified ,4013,CA1 Radial Trilaminar ,CA1:SR; CA1:SO
4083,CA1 Oriens-Bistratified ,4068,CA1 Oriens-Bistratified Projecting ,CA1:SO
4083,CA1 Oriens-Bistratified ,4023,CA1 Back-Projection ,CA1:SO
4055,CA1 Oriens/Alveus ,4036,CA1 Axo-Axonic ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4078,CA1 Basket ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4079,CA1 Basket CCK+ ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4080,CA1 Bistratified ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4081,CA1 Ivy ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4069,CA1 O-LM ,CA1:SO
4055,CA1 Oriens/Alveus ,4000,CA1 Pyramidal ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4038,CA1 Horizontal Axo-Axonic ,CA1:SO
4055,CA1 Oriens/Alveus ,4039,CA1 Horizontal Basket ,CA1:SO
4055,CA1 Oriens/Alveus ,4022,CA1 Interneuron Specific LMO-O ,CA1:SO
4055,CA1 Oriens/Alveus ,4031,CA1 Interneuron Specific O-R ,CA1:SO
4055,CA1 Oriens/Alveus ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4091,CA1 Interneuron Specific R-O ,CA1:SP
4055,CA1 Oriens/Alveus ,4093,CA1 Interneuron Specific RO-O ,CA1:SO
4055,CA1 Oriens/Alveus ,4089,CA1 Recurrent O-LM ,CA1:SO
4055,CA1 Oriens/Alveus ,4066,CA1 OR-LM ,CA1:SO
4055,CA1 Oriens/Alveus ,4083,CA1 Oriens-Bistratified ,CA1:SO
4055,CA1 Oriens/Alveus ,4055,CA1 Oriens/Alveus ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4087,CA1 CA1 O-LMR ,CA1:SO
4055,CA1 Oriens/Alveus ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4003,CA1 Quadrilaminar ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4033,CA1 SO-SO ,CA1:SO
4055,CA1 Oriens/Alveus ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SO
4055,CA1 Oriens/Alveus ,4035,CA1 Trilaminar ,CA1:SO
4055,CA1 Oriens/Alveus ,4013,CA1 Radial Trilaminar ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,4068,CA1 Oriens-Bistratified Projecting ,CA1:SO
4055,CA1 Oriens/Alveus ,4023,CA1 Back-Projection ,CA1:SP; CA1:SO
4055,CA1 Oriens/Alveus ,3007,CA2 Wide-Arbor Basket ,CA1:SP
4066,CA1 OR-LM ,4036,CA1 Axo-Axonic ,CA1:SLM
4066,CA1 OR-LM ,4078,CA1 Basket ,CA1:SLM
4066,CA1 OR-LM ,4079,CA1 Basket CCK+ ,CA1:SLM
4066,CA1 OR-LM ,4012,CA1 Neurogliaform ,CA1:SLM
4066,CA1 OR-LM ,4006,CA1 Perforant Path-Assoc ,CA1:SLM
4066,CA1 OR-LM ,4015,CA1 Schaffer Collateral-Assoc ,CA1:SLM
4066,CA1 OR-LM ,4000,CA1 Pyramidal ,CA1:SLM
4066,CA1 OR-LM ,4094,CA1 Cajal-Retzius ,CA1:SLM
4066,CA1 OR-LM ,4054,CA1 Radiatum Giant ,CA1:SLM
4066,CA1 OR-LM ,4022,CA1 Interneuron Specific LMO-O ,CA1:SLM
4066,CA1 OR-LM ,4021,CA1 Interneuron Specific LM-R ,CA1:SLM
4066,CA1 OR-LM ,4056,CA1 Interneuron Specific LMR-R ,CA1:SLM
4066,CA1 OR-LM ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SLM
4066,CA1 OR-LM ,4005,CA1 LMR ,CA1:SLM
4066,CA1 OR-LM ,4004,CA1 LMR Projecting ,CA1:SLM
4066,CA1 OR-LM ,4011,CA1 Neurogliaform Projecting ,CA1:SLM
4066,CA1 OR-LM ,4055,CA1 Oriens/Alveus ,CA1:SLM
4066,CA1 OR-LM ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SLM
4066,CA1 OR-LM ,4003,CA1 Quadrilaminar ,CA1:SLM
4066,CA1 OR-LM ,4013,CA1 Radial Trilaminar ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4036,CA1 Axo-Axonic ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4078,CA1 Basket ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4079,CA1 Basket CCK+ ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4012,CA1 Neurogliaform ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4006,CA1 Perforant Path-Assoc ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4015,CA1 Schaffer Collateral-Assoc ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4000,CA1 Pyramidal ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4094,CA1 Cajal-Retzius ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4054,CA1 Radiatum Giant ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4022,CA1 Interneuron Specific LMO-O ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4021,CA1 Interneuron Specific LM-R ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4056,CA1 Interneuron Specific LMR-R ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4005,CA1 LMR ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4004,CA1 LMR Projecting ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4011,CA1 Neurogliaform Projecting ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4055,CA1 Oriens/Alveus ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4003,CA1 Quadrilaminar ,CA1:SLM
4076,CA1 Perforant Path-Associated QuadD ,4013,CA1 Radial Trilaminar ,CA1:SLM
4003,CA1 Quadrilaminar ,4036,CA1 Axo-Axonic ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4078,CA1 Basket ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4079,CA1 Basket CCK+ ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4080,CA1 Bistratified ,CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4081,CA1 Ivy ,CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4012,CA1 Neurogliaform ,CA1:SLM
4003,CA1 Quadrilaminar ,4069,CA1 O-LM ,CA1:SO
4003,CA1 Quadrilaminar ,4006,CA1 Perforant Path-Assoc ,CA1:SLM; CA1:SR
4003,CA1 Quadrilaminar ,4015,CA1 Schaffer Collateral-Assoc ,CA1:SLM; CA1:SR
4003,CA1 Quadrilaminar ,4000,CA1 Pyramidal ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4094,CA1 Cajal-Retzius ,CA1:SLM
4003,CA1 Quadrilaminar ,4054,CA1 Radiatum Giant ,CA1:SLM; CA1:SR; CA1:SP
4003,CA1 Quadrilaminar ,4038,CA1 Horizontal Axo-Axonic ,CA1:SO
4003,CA1 Quadrilaminar ,4039,CA1 Horizontal Basket ,CA1:SO
4003,CA1 Quadrilaminar ,4022,CA1 Interneuron Specific LMO-O ,CA1:SLM; CA1:SO
4003,CA1 Quadrilaminar ,4021,CA1 Interneuron Specific LM-R ,CA1:SLM
4003,CA1 Quadrilaminar ,4056,CA1 Interneuron Specific LMR-R ,CA1:SLM; CA1:SR
4003,CA1 Quadrilaminar ,4031,CA1 Interneuron Specific O-R ,CA1:SO
4003,CA1 Quadrilaminar ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4091,CA1 Interneuron Specific R-O ,CA1:SR; CA1:SP
4003,CA1 Quadrilaminar ,4093,CA1 Interneuron Specific RO-O ,CA1:SR; CA1:SO
4003,CA1 Quadrilaminar ,4005,CA1 LMR ,CA1:SLM; CA1:SR
4003,CA1 Quadrilaminar ,4004,CA1 LMR Projecting ,CA1:SLM; CA1:SR
4003,CA1 Quadrilaminar ,4011,CA1 Neurogliaform Projecting ,CA1:SLM
4003,CA1 Quadrilaminar ,4089,CA1 Recurrent O-LM ,CA1:SO
4003,CA1 Quadrilaminar ,4087,CA1 O-LMR ,CA1:SO
4003,CA1 Quadrilaminar ,4083,CA1 Oriens-Bistratified ,CA1:SO
4003,CA1 Quadrilaminar ,4055,CA1 Oriens/Alveus ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4066,CA1 OR-LM ,CA1:SR; CA1:SO
4003,CA1 Quadrilaminar ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4003,CA1 Quadrilaminar ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4028,CA1 Radiatum ,CA1:SR
4003,CA1 Quadrilaminar ,4061,CA1 R-Receiving Apical-Targeting ,CA1:SR
4003,CA1 Quadrilaminar ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4033,CA1 SO-SO ,CA1:SO
4003,CA1 Quadrilaminar ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SR; CA1:SO
4003,CA1 Quadrilaminar ,4035,CA1 Trilaminar ,CA1:SO
4003,CA1 Quadrilaminar ,4013,CA1 Radial Trilaminar ,CA1:SLM; CA1:SR; CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,4068,CA1 Oriens-Bistratified Projecting ,CA1:SO
4003,CA1 Quadrilaminar ,4023,CA1 Back-Projection ,CA1:SP; CA1:SO
4003,CA1 Quadrilaminar ,3007,CA2 Wide-Arbor Basket ,CA1:SP
4028,CA1 Radiatum ,4036,CA1 Axo-Axonic ,CA1:SR
4028,CA1 Radiatum ,4078,CA1 Basket ,CA1:SR
4028,CA1 Radiatum ,4079,CA1 Basket CCK+ ,CA1:SR
4028,CA1 Radiatum ,4080,CA1 Bistratified ,CA1:SR
4028,CA1 Radiatum ,4081,CA1 Ivy ,CA1:SR
4028,CA1 Radiatum ,4006,CA1 Perforant Path-Assoc ,CA1:SR
4028,CA1 Radiatum ,4015,CA1 Schaffer Collateral-Assoc ,CA1:SR
4028,CA1 Radiatum ,4000,CA1 Pyramidal ,CA1:SR
4028,CA1 Radiatum ,4054,CA1 Radiatum Giant ,CA1:SR
4028,CA1 Radiatum ,4056,CA1 Interneuron Specific LMR-R ,CA1:SR
4028,CA1 Radiatum ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SR
4028,CA1 Radiatum ,4091,CA1 Interneuron Specific R-O ,CA1:SR
4028,CA1 Radiatum ,4093,CA1 Interneuron Specific RO-O ,CA1:SR
4028,CA1 Radiatum ,4005,CA1 LMR ,CA1:SR
4028,CA1 Radiatum ,4004,CA1 LMR Projecting ,CA1:SR
4028,CA1 Radiatum ,4055,CA1 Oriens/Alveus ,CA1:SR
4028,CA1 Radiatum ,4066,CA1 OR-LM ,CA1:SR
4028,CA1 Radiatum ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SR
4028,CA1 Radiatum ,4003,CA1 Quadrilaminar ,CA1:SR
4028,CA1 Radiatum ,4028,CA1 Radiatum ,CA1:SR
4028,CA1 Radiatum ,4061,CA1 R-Receiving Apical-Targeting ,CA1:SR
4028,CA1 Radiatum ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SR
4028,CA1 Radiatum ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SR
4028,CA1 Radiatum ,4013,CA1 Radial Trilaminar ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4036,CA1 Axo-Axonic ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4078,CA1 Basket ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4079,CA1 Basket CCK+ ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4080,CA1 Bistratified ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4081,CA1 Ivy ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4012,CA1 Neurogliaform ,CA1:SLM
4061,CA1 R-Receiving Apical-Targeting ,4006,CA1 Perforant Path-Assoc ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4015,CA1 Schaffer Collateral-Assoc ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4000,CA1 Pyramidal ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4094,CA1 Cajal-Retzius ,CA1:SLM
4061,CA1 R-Receiving Apical-Targeting ,4054,CA1 Radiatum Giant ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4022,CA1 Interneuron Specific LMO-O ,CA1:SLM
4061,CA1 R-Receiving Apical-Targeting ,4021,CA1 Interneuron Specific LM-R ,CA1:SLM
4061,CA1 R-Receiving Apical-Targeting ,4056,CA1 Interneuron Specific LMR-R ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4091,CA1 Interneuron Specific R-O ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4093,CA1 Interneuron Specific RO-O ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4005,CA1 LMR ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4004,CA1 LMR Projecting ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4011,CA1 Neurogliaform Projecting ,CA1:SLM
4061,CA1 R-Receiving Apical-Targeting ,4066,CA1 OR-LM ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4055,CA1 Oriens/Alveus ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4003,CA1 Quadrilaminar ,CA1:SLM; CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4028,CA1 Radiatum ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4061,CA1 R-Receiving Apical-Targeting ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SR
4061,CA1 R-Receiving Apical-Targeting ,4013,CA1 Radial Trilaminar ,CA1:SLM; CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4036,CA1 Axo-Axonic ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4078,CA1 Basket ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4079,CA1 Basket CCK+ ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4080,CA1 Bistratified ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4081,CA1 Ivy ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4006,CA1 Perforant Path-Assoc ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4015,CA1 Schaffer Collateral-Assoc ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4000,CA1 Pyramidal ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4054,CA1 Radiatum Giant ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4056,CA1 Interneuron Specific LMR-R ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4091,CA1 Interneuron Specific R-O ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4093,CA1 Interneuron Specific RO-O ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4005,CA1 LMR ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4004,CA1 LMR Projecting ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4055,CA1 Oriens/Alveus ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4066,CA1 OR-LM ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4003,CA1 Quadrilaminar ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4028,CA1 Radiatum ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4061,CA1 R-Receiving Apical-Targeting ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SR
4084,CA1 Schaffer Collateral-Receiving R-Targeting ,4013,CA1 Radial Trilaminar ,CA1:SR
4033,CA1 SO-SO ,4036,CA1 Axo-Axonic ,CA1:SO
4033,CA1 SO-SO ,4078,CA1 Basket ,CA1:SO
4033,CA1 SO-SO ,4079,CA1 Basket CCK+ ,CA1:SO
4033,CA1 SO-SO ,4080,CA1 Bistratified ,CA1:SO
4033,CA1 SO-SO ,4081,CA1 Ivy ,CA1:SO
4033,CA1 SO-SO ,4069,CA1 O-LM ,CA1:SO
4033,CA1 SO-SO ,4000,CA1 Pyramidal ,CA1:SO
4033,CA1 SO-SO ,4038,CA1 Horizontal Axo-Axonic ,CA1:SO
4033,CA1 SO-SO ,4039,CA1 Horizontal Basket ,CA1:SO
4033,CA1 SO-SO ,4022,CA1 Interneuron Specific LMO-O ,CA1:SO
4033,CA1 SO-SO ,4031,CA1 Interneuron Specific O-R ,CA1:SO
4033,CA1 SO-SO ,4020,CA1 Interneuron Specific O-Targeting QuadD ,CA1:SO
4033,CA1 SO-SO ,4093,CA1 Interneuron Specific RO-O ,CA1:SO
4033,CA1 SO-SO ,4089,CA1 Recurrent O-LM ,CA1:SO
4033,CA1 SO-SO ,4087,CA1 CA1 O-LMR ,CA1:SO
4033,CA1 SO-SO ,4083,CA1 Oriens-Bistratified ,CA1:SO
4033,CA1 SO-SO ,4055,CA1 Oriens/Alveus ,CA1:SO
4033,CA1 SO-SO ,4066,CA1 OR-LM ,CA1:SO
4033,CA1 SO-SO ,4076,CA1 Perforant Path-Associated QuadD ,CA1:SO
4033,CA1 SO-SO ,4003,CA1 Quadrilaminar ,CA1:SO
4033,CA1 SO-SO ,4084,CA1 Schaffer Collateral-Receiving R-Targeting ,CA1:SO
4033,CA1 SO-SO ,4033,CA1 SO-SO ,CA1:SO
4033,CA1 SO-SO ,4041,CA1 Hippocampo-Subicular Projecting ENK+ ,CA1:SO
4033,CA1 SO-SO ,4035,CA1 Trilaminar ,CA1:SO
4033,CA1 SO-SO ,4013,CA1 Radial Trilaminar ,CA1:SO
4033,CA1 SO-SO ,4068,CA1 Oriens-Bistratified Projecting ,CA1:SO
4033,CA1 SO-SO ,4023,CA1 Back-Projection ,CA1:SO
4041,CA1 Hippocampo-Subicular Projecting ENK+ ,4036,CA1 Axo-Axonic ,CA1:SR; CA1:SP; CA1:SO
4041,CA1 Hippocampo-Subicular Projecting ENK+ ,4078,CA1 Basket ,CA1:SR; CA1:SP; CA1:SO
