source_name,source_id,target_name,target_id,synaptic_probabilties_mean,synaptic_probabilties_stdev
"CA1 O-LM (i)1002",4069,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.0025651908410965207,0.0066134536773984395
"CA1 O-LM (i)1002",4069,"CA1 Quadrilaminar (i)3333",4003,0.002141179408542304,0.005007710359261797
"CA1 O-LM (i)1002",4069,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.001585989060879922,0.004779164178146893
"CA1 O-LM (i)1002",4069,"CA1 Radial Trilaminar (i)2333",4013,0.0016946680961474891,0.004338312478712204
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Pyramidal (e)2223p",4000,0.00874128732702073,0.043359650124686795
"CA1 Recurrent O-LM (i)1003",4089,Cajal-Retzius,4094,0.0043592746395393345,0.01746941568640715
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Radiatum Giant (e)2201",4054,0.005549333197454542,0.022032793854756157
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Axo-Axonic (i)2232",4036,0.008897960071097555,0.04547186454273124
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0015592449226621286,0.005311565982116903
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Back-Projection (i)1133p",4023,0.002201668233936971,0.006300595113221499
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Basket (i)2232",4078,0.00818329277148988,0.041569444845777515
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Basket CCK+ (i)2232",4079,0.008782232895102937,0.04290138524404015
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Horizontal Basket (i)0012",4039,0.005968818234999618,0.019247465448712163
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Bistratified (i)0333",4080,0.0020291111046659704,0.00598962433077819
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.008325255336228521,0.04179834268819016
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Interneuron Specific LM-R (i)2100",4021,0.004474422532908862,0.01757410628997591
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.004529076791294218,0.017680169152732603
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Interneuron Specific O-R (i)0102",4031,0.0020917329632232917,0.005609928982744789
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.007162387733656184,0.036873005898092406
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0016459035041165304,0.005793666629192626
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Ivy (i)0333",4081,0.001805561165177716,0.006116306775638428
"CA1 Recurrent O-LM (i)1003",4089,"CA1 LMR (i)3300",4005,0.004871868278758629,0.01916065379211498
"CA1 Recurrent O-LM (i)1003",4089,"CA1 LMR Projecting (i)3300p",4004,0.006127738772586211,0.02203800329783536
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Neurogliaform (i)3000",4012,0.006546538162581994,0.025159154955505726
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Neurogliaform Projecting (i)3000p",4011,0.005498956989159032,0.021214262168893196
"CA1 Recurrent O-LM (i)1003",4089,"CA1 O-LM (i)1002",4069,0.002305225753571616,0.00712285066430342
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Recurrent O-LM (i)1003",4089,0.004748885084132626,0.013715033791591365
"CA1 Recurrent O-LM (i)1003",4089,"CA1 O-LMR (i)1102",4087,0.00199052894460372,0.006703365697513843
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Oriens/Alveus (i)2233",4055,0.008151343357144625,0.04222103225677967
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Oriens-Bistratified (i)0103",4083,0.0016738689711423005,0.005319236887980821
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.003087192771012326,0.007248589334947718
"CA1 Recurrent O-LM (i)1003",4089,"CA1 OR-LM (i)1202",4066,0.0022049561598292966,0.006633180153393727
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Perforant Path-Associated (i)3200p",4006,0.005688147582253111,0.020903363728512647
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.009062137475856269,0.04323071179016893
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Quadrilaminar (i)3333",4003,0.008940392936695796,0.03988453213898421
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.004386065464255018,0.01718727669231414
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0015282824254345684,0.005353302940022052
"CA1 Recurrent O-LM (i)1003",4089,"CA1 SO-SO (i)0003",4033,0.003794715849686492,0.009320357364961876
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.001233383854479575,0.004426696673718214
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Trilaminar (i)0113p",4035,0.003280388232791087,0.007474068574374927
"CA1 Recurrent O-LM (i)1003",4089,"CA1 Radial Trilaminar (i)2333",4013,0.007464243208446186,0.03507882187091115
"CA1 O-LMR (i)1102",4087,"CA1 Pyramidal (e)2223p",4000,0.002390529111586881,0.007992466251642618
"CA1 O-LMR (i)1102",4087,Cajal-Retzius,4094,0.0005903149220308768,0.002045607353888538
"CA1 O-LMR (i)1102",4087,"CA1 Radiatum Giant (e)2201",4054,0.002822165154276357,0.010626942796227357
"CA1 O-LMR (i)1102",4087,"CA1 Axo-Axonic (i)2232",4036,0.0022720061752592446,0.00812599821044413
"CA1 O-LMR (i)1102",4087,"CA1 Basket (i)2232",4078,0.002019180874320181,0.008342099202158521
"CA1 O-LMR (i)1102",4087,"CA1 Basket CCK+ (i)2232",4079,0.0023596422096102687,0.007487204783772929
"CA1 O-LMR (i)1102",4087,"CA1 Bistratified (i)0333",4080,0.0010403135835463928,0.002188735282680119
"CA1 O-LMR (i)1102",4087,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0010376349017795494,0.002371617345182002
"CA1 O-LMR (i)1102",4087,"CA1 Interneuron Specific LM-R (i)2100",4021,0.0006669231748662741,0.0019684722806791043
"CA1 O-LMR (i)1102",4087,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0015672548548963938,0.006687649160100678
"CA1 O-LMR (i)1102",4087,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0018963680732880794,0.006096440430903132
"CA1 O-LMR (i)1102",4087,"CA1 Interneuron Specific R-O (i)0221",4091,0.0004982551709777905,0.0017406594841173526
"CA1 O-LMR (i)1102",4087,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0006738023332424348,0.0020678627689660676
"CA1 O-LMR (i)1102",4087,"CA1 Ivy (i)0333",4081,0.0005460429028024683,0.0015176723051689427
"CA1 O-LMR (i)1102",4087,"CA1 LMR (i)3300",4005,0.0016748340897021485,0.006751516858692982
"CA1 O-LMR (i)1102",4087,"CA1 LMR Projecting (i)3300p",4004,0.0028828268467606666,0.008320397772175164
"CA1 O-LMR (i)1102",4087,"CA1 Neurogliaform (i)3000",4012,0.0010643704720408875,0.002891858588864475
"CA1 O-LMR (i)1102",4087,"CA1 Neurogliaform Projecting (i)3000p",4011,0.0008830509255327579,0.0023838219562549215
"CA1 O-LMR (i)1102",4087,"CA1 Oriens/Alveus (i)2233",4055,0.0019892151701857985,0.007804255345836384
"CA1 O-LMR (i)1102",4087,"CA1 OR-LM (i)1202",4066,0.002271657495519497,0.00431899937347384
"CA1 O-LMR (i)1102",4087,"CA1 Perforant Path-Associated (i)3200p",4006,0.00255199357370528,0.007154449288502044
"CA1 O-LMR (i)1102",4087,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.0053533096773640265,0.020603468364262717
"CA1 O-LMR (i)1102",4087,"CA1 Quadrilaminar (i)3333",4003,0.0030271214010010317,0.006789253640012481
"CA1 O-LMR (i)1102",4087,"CA1 Radiatum (i)0300",4028,0.0013135868342704082,0.002285800445731259
"CA1 O-LMR (i)1102",4087,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.00167699072777161,0.0025549752341829943
"CA1 O-LMR (i)1102",4087,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0026990139394944546,0.010166461854343195
"CA1 O-LMR (i)1102",4087,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0006966991514520959,0.0016992820792433273
"CA1 O-LMR (i)1102",4087,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.0009450719486906456,0.0019907139677892045
"CA1 O-LMR (i)1102",4087,"CA1 Radial Trilaminar (i)2333",4013,0.0020826705135499335,0.005486336540291193
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Pyramidal (e)2223p",4000,0.0026453003624243854,0.008420589728062814
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Axo-Axonic (i)2232",4036,0.0026580854279563138,0.009292749258251323
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0012291625442208964,0.0033970089882611825
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Back-Projection (i)1133p",4023,0.003001893657639476,0.007788700057830773
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Basket (i)2232",4078,0.002858798200674917,0.008880060445083836
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Basket CCK+ (i)2232",4079,0.0031065389536951704,0.009071214363757504
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Horizontal Basket (i)0012",4039,0.005873462990206857,0.01869876155979774
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Bistratified (i)0333",4080,0.003038325854088475,0.009460352961003385
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0013068037390017162,0.0035124264761179714
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Interneuron Specific O-R (i)0102",4031,0.0017738307397030528,0.0034153506411530635
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.002003703519228406,0.007029825043571878
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Interneuron Specific R-O (i)0221",4091,0.0009124783025467043,0.0017694450875749344
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0012811167171807858,0.0037561725875871143
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Ivy (i)0333",4081,0.0030467242440204156,0.011080576549938171
"CA1 Oriens/Alveus (i)2233",4055,"CA1 O-LM (i)1002",4069,0.001766657210994338,0.004258577623978671
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Recurrent O-LM (i)1003",4089,0.00426824844359075,0.01173947019774255
"CA1 Oriens/Alveus (i)2233",4055,"CA1 O-LMR (i)1102",4087,0.001480474984535074,0.004060102516206709
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Oriens/Alveus (i)2233",4055,0.0025037974051610457,0.00835773954555091
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Oriens-Bistratified (i)0103",4083,0.0013581632866748183,0.0033791673258497003
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.002577439223089506,0.0039986489427215055
"CA1 Oriens/Alveus (i)2233",4055,"CA1 OR-LM (i)1202",4066,0.0017479811997996864,0.004033113814815987
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.0026542030312730613,0.00862557227032393
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Quadrilaminar (i)3333",4003,0.0030242550279133695,0.0074894959405109335
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0024611075225919876,0.008123556970968898
"CA1 Oriens/Alveus (i)2233",4055,"CA1 SO-SO (i)0003",4033,0.0033444832971053495,0.0068151431120522235
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.0009951596758781545,0.0029885474305297497
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Trilaminar (i)0113p",4035,0.002748748677145363,0.004068791597265326
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Radial Trilaminar (i)2333",4013,0.002704272118543627,0.007156321274548473
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Pyramidal (e)2223p",4000,0.002525189461024313,0.0048631996480418705
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Radiatum Giant (e)2201",4054,0.0016824360379859016,0.0022688502592936926
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Axo-Axonic (i)2232",4036,0.002073615351061875,0.004769715189552434
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0003715840957974059,0.0006237547929775481
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Back-Projection (i)1133p",4023,0.0007214676917497442,0.0007904863117737465
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Basket (i)2232",4078,0.0025553157526345682,0.0072239006209604
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Basket CCK+ (i)2232",4079,0.0022665144331334153,0.004351572376662434
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Horizontal Basket (i)0012",4039,0.00218616574863173,0.007852456948734307
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Bistratified (i)0333",4080,0.0023876971273469882,0.006681638210977736
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0004198782207036622,0.0009768650925694171
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0007357539130128377,0.001047937443794985
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific O-R (i)0102",4031,0.0006750973721072473,0.0008092507830742204
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0014370780970403008,0.0033277870465890716
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific R-O (i)0221",4091,0.000598090118429595,0.0009628317384872897
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0015942970045910165,0.004608355227114037
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Ivy (i)0333",4081,0.0014167617905652685,0.002966090807986062
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 LMR (i)3300",4005,0.0007981888162955642,0.0010265809327264163
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 LMR Projecting (i)3300p",4004,0.0009760175320762121,0.0009085320159149175
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 O-LM (i)1002",4069,0.0007473162995208504,0.0013246446183547153
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Recurrent O-LM (i)1003",4089,0.0024670731836671234,0.008121303481501732
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 O-LMR (i)1102",4087,0.0005182981058640124,0.0011091895940575046
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Oriens/Alveus (i)2233",4055,0.002026445146650846,0.006556395781920353
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Oriens-Bistratified (i)0103",4083,0.0004493115217025778,0.0006900715417856
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.0013396811731920533,0.0012106267939697656
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 OR-LM (i)1202",4066,0.0038063044170126847,0.008140462794186846
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Perforant Path-Associated (i)3200p",4006,0.00134626792869319,0.0014172108745293456
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.004685295531322575,0.017500671155801832
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Quadrilaminar (i)3333",4003,0.0028512046107181943,0.003501402009033551
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Radiatum (i)0300",4028,0.001474703711672798,0.0016508229659063388
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.002022582210060353,0.001742858020931391
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0017160654733294756,0.002968567091883246
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0015279526032890844,0.0033058762541946125
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 SO-SO (i)0003",4033,0.0017605922590472334,0.004062871018541961
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.001776091508457145,0.004028796039566774
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Trilaminar (i)0113p",4035,0.00149814526150438,0.0013307758974890717
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Radial Trilaminar (i)2333",4013,0.0019081013406342384,0.002642570528259155
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Pyramidal (e)2223p",4000,0.013258797171217584,0.013928572965077343
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,Cajal-Retzius,4094,0.0010838314659237236,0.00004320245935313443
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Radiatum Giant (e)2201",4054,0.0053751503458845384,0.010736767409400645
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Axo-Axonic (i)2232",4036,0.01312819895081907,0.02287881977071177
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0032435867935296514,0.0010235127866592669
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Back-Projection (i)1133p",4023,0.007309391582799751,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Basket (i)2232",4078,0.0128687582075514,0.015870562138824946
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Basket CCK+ (i)2232",4079,0.0135798016063573,0.00969654556529795
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Horizontal Basket (i)0012",4039,0.00832471793866163,0.018048999926559083
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Bistratified (i)0333",4080,0.011205236510079208,0.011976165231778498
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.005981058374019188,0.007666327858703469
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific LM-R (i)2100",4021,0.0011675252763961863,0.00002504328270087328
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.003845340515459039,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific O-R (i)0102",4031,0.003979865554473494,0.0008541360446372259
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.011102151341529254,0.004529670339229328
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific R-O (i)0221",4091,0.0045924666809731285,0.004515280905260056
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific RO-O (i)0203",4093,0.006976712616160841,0.008121428756342223
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Ivy (i)0333",4081,0.010642150012545315,0.012195721596753981
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 LMR (i)3300",4005,0.004013806399666864,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 LMR Projecting (i)3300p",4004,0.005511578869676237,0.00837175440816619
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Neurogliaform (i)3000",4012,0.0017216756266918987,0.001142349177970511
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Neurogliaform Projecting (i)3000p",4011,0.0014664831608131035,0.0007987556242255271
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 O-LM (i)1002",4069,0.005195352928441199,0.002701545106916369
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Recurrent O-LM (i)1003",4089,0.007790970869374969,0.012043221957837927
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 O-LMR (i)1102",4087,0.004644304868267168,0.0011688151203178166
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Oriens/Alveus (i)2233",4055,0.012198838908716647,0.018197779896126094
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Oriens-Bistratified (i)0103",4083,0.003367679074245178,0.001251037318206332
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.006003215801246964,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 OR-LM (i)1202",4066,0.00997706454048053,0.011557309771297148
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Perforant Path-Associated (i)3200p",4006,0.005054886974423467,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.016213863379226146,0.04622865752151104
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Quadrilaminar (i)3333",4003,0.014180782584651053,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Radiatum (i)0300",4028,0.003287408740589637,0.002047098675276842
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.003621865736874952,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.005285866690237673,0.007535490597268007
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.009910645147397368,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 SO-SO (i)0003",4033,0.0066041542039185774,0.006841872993477936
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.0064250794140692236,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Trilaminar (i)0113p",4035,0.006319780807929276,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Radial Trilaminar (i)2333",4013,0.012689207991061657,N/A
"CA1 OR-LM (i)1202",4066,"CA1 Pyramidal (e)2223p",4000,0.0011521126374151036,0.0014323454183838163
"CA1 OR-LM (i)1202",4066,Cajal-Retzius,4094,0.0007612571045442218,0.0010139633245400074
"CA1 OR-LM (i)1202",4066,"CA1 Radiatum Giant (e)2201",4054,0.0012410415266167485,0.003027306044367219
"CA1 OR-LM (i)1202",4066,"CA1 Axo-Axonic (i)2232",4036,0.0012851562555805662,0.0019092144294809465
"CA1 OR-LM (i)1202",4066,"CA1 Basket (i)2232",4078,0.0008557439982501691,0.0014218490054557908
"CA1 OR-LM (i)1202",4066,"CA1 Basket CCK+ (i)2232",4079,0.0012132349687346,0.0013695652386209926
"CA1 OR-LM (i)1202",4066,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.001270487289109723,0.0017692011493643143
"CA1 OR-LM (i)1202",4066,"CA1 Interneuron Specific LM-R (i)2100",4021,0.000857886583858547,0.00103179908092839
"CA1 OR-LM (i)1202",4066,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0008895141958894515,0.001041175303201088
"CA1 OR-LM (i)1202",4066,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.001040171331697759,0.0011053435547482978
"CA1 OR-LM (i)1202",4066,"CA1 LMR (i)3300",4005,0.0008978454640102829,0.0010863653877257347
"CA1 OR-LM (i)1202",4066,"CA1 LMR Projecting (i)3300p",4004,0.0016798809888286526,0.003322759509829474
"CA1 OR-LM (i)1202",4066,"CA1 Neurogliaform (i)3000",4012,0.0012161646761107425,0.0017604238913013534
"CA1 OR-LM (i)1202",4066,"CA1 Neurogliaform Projecting (i)3000p",4011,0.0010730207231403055,0.0014427942203813341
"CA1 OR-LM (i)1202",4066,"CA1 Oriens/Alveus (i)2233",4055,0.001011391770409431,0.00171575736529735
"CA1 OR-LM (i)1202",4066,"CA1 Perforant Path-Associated (i)3200p",4006,0.0013230658782157345,0.0012707638052421944
"CA1 OR-LM (i)1202",4066,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.0017188915846849673,0.0039456204403910755
"CA1 OR-LM (i)1202",4066,"CA1 Quadrilaminar (i)3333",4003,0.0013549759309001708,0.0012688664383315314
"CA1 OR-LM (i)1202",4066,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0008872485795197171,0.001380844090372658
"CA1 OR-LM (i)1202",4066,"CA1 Radial Trilaminar (i)2333",4013,0.0009856077859452528,0.00099265035721825
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Pyramidal (e)2223p",4000,0.005514286031488735,0.003078280135326608
"CA1 Perforant Path-Associated (i)3200p",4006,Cajal-Retzius,4094,0.003994190100772954,0.00009597925679019772
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Radiatum Giant (e)2201",4054,0.0052573776424375,0.007246486507794598
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Axo-Axonic (i)2232",4036,0.0060974862926667095,0.004894769959183609
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Basket (i)2232",4078,0.004642470892529782,0.004316883198843068
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Basket CCK+ (i)2232",4079,0.005797131630868035,0.0014454340920131135
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0053161887599858515,0.004045387174427261
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Interneuron Specific LM-R (i)2100",4021,0.00410202256935599,0.00008706102404850639
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.004156269086903697,N/A
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.004109864726742352,0.0009394397893104384
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 LMR (i)3300",4005,0.004546648798793962,N/A
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 LMR Projecting (i)3300p",4004,0.005824353988583164,0.00572369519377015
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Neurogliaform (i)3000",4012,0.006542704558164747,0.0014483407757154962
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Neurogliaform Projecting (i)3000p",4011,0.005246953275021671,0.0012828328063807595
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Oriens/Alveus (i)2233",4055,0.005026410225057121,0.0051681726493387845
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Perforant Path-Associated (i)3200p",4006,0.0054014339087886665,N/A
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.005789700929858754,0.005586069108652346
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Quadrilaminar (i)3333",4003,0.0052862882244000264,N/A
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.003996670942866931,0.0019584847396116843
