source_name,source_id,target_name,target_id,number_of_contacts_mean,number_of_contacts_stdev
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Interneuron Specific R-O (i)0221",4091,4.23110966025838,7.230497899016269
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Interneuron Specific RO-O (i)0203",4093,4.898457860945413,13.998688142791764
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Ivy (i)0333",4081,8.01619425392972,17.471614486836444
"CA1 Oriens/Alveus (i)2233",4055,"CA1 O-LM (i)1002",4069,12.179786445766426,28.95086193405389
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Recurrent O-LM (i)1003",4089,8.73116829539005,23.310322092626937
"CA1 Oriens/Alveus (i)2233",4055,"CA1 O-LMR (i)1102",4087,10.05320930367399,27.45957778607082
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Oriens/Alveus (i)2233",4055,6.147540127293084,11.231620546217796
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Oriens-Bistratified (i)0103",4083,4.055001890489329,10.002621247374893
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,9.923629571546519,15.264490816668456
"CA1 Oriens/Alveus (i)2233",4055,"CA1 OR-LM (i)1202",4066,7.3261202552780915,16.534714486887278
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Perforant Path-Associated QuadD (i)3222",4076,5.4861337272365835,9.348392881293615
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Quadrilaminar (i)3333",4003,5.13442297631529,6.443649074947689
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,6.451859318544385,12.09530375262417
"CA1 Oriens/Alveus (i)2233",4055,"CA1 SO-SO (i)0003",4033,7.253538681747762,14.170269470081784
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,3.131526067942486,9.382934140383652
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Trilaminar (i)0113p",4035,11.550249081952016,16.937121634250357
"CA1 Oriens/Alveus (i)2233",4055,"CA1 Radial Trilaminar (i)2333",4013,4.4959274591496925,6.356991739983536
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Pyramidal (e)2223p",4000,8.021027781617144,7.683774702079961
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Radiatum Giant (e)2201",4054,2.891832067316921,3.8207265366274465
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Axo-Axonic (i)2232",4036,6.01708555317934,7.067782529533017
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Horizontal Axo-Axonic (i)0012",4038,2.662258816472561,4.176026287974021
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Back-Projection (i)1133p",4023,2.9681669914072426,2.8036522621157585
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Basket (i)2232",4078,5.714375077951392,7.113247044123855
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Basket CCK+ (i)2232",4079,4.245462803941434,4.05806275039393
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Horizontal Basket (i)0012",4039,1.3550627181667534,4.779239940242969
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Bistratified (i)0333",4080,2.992694463585776,4.3567662976189645
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific LMO-O (i)2003",4022,2.0584991577030367,4.462411557921006
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific LMR-R (i)2300",4056,1.8476841932522943,2.625474500706556
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific O-R (i)0102",4031,2.0136406329079772,2.124939268221496
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,2.699751538534226,3.2857896513145617
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific R-O (i)0221",4091,1.6372789522198286,2.5317582462197192
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Interneuron Specific RO-O (i)0203",4093,3.927217868075064,6.010694716178153
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Ivy (i)0333",4081,4.411799835925487,5.304162480754897
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 LMR (i)3300",4005,1.8147150736286535,2.3272394849795046
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 LMR Projecting (i)3300p",4004,1.6119392872574394,1.491843836002489
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 O-LM (i)1002",4069,5.400527196278483,8.896483975176377
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Recurrent O-LM (i)1003",4089,2.833274581732404,9.018514322945093
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 O-LMR (i)1102",4087,5.386105109141116,11.10654633859482
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Oriens/Alveus (i)2233",4055,3.738195302412255,5.92206617507427
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Oriens-Bistratified (i)0103",4083,2.2990273632092952,3.239746290564165
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,3.5810152599591922,2.5532284596691404
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 OR-LM (i)1202",4066,5.857950622926875,5.912796949601411
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Perforant Path-Associated (i)3200p",4006,2.6177925830956674,2.7438623457467095
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Perforant Path-Associated QuadD (i)3222",4076,4.185409622373335,7.4115787612789905
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Quadrilaminar (i)3333",4003,2.7025635327920186,1.4747326589166174
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Radiatum (i)0300",4028,2.2580849095545563,2.366918840029087
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 R-Receiving Apical-Targeting (i)1300",4061,4.1104923093798895,3.519200753938165
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Schaffer Collateral-Assoc (i)2311",4015,2.3604057064175574,3.9347549007227927
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,3.670213134883203,4.4531834262804795
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 SO-SO (i)0003",4033,2.5844540956984097,5.616055305373601
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,3.386363200445553,3.829175498179588
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Trilaminar (i)0113p",4035,3.974853314210888,2.756109365639865
"CA1 Oriens-Bistratified (i)0103",4083,"CA1 Radial Trilaminar (i)2333",4013,2.2506273897230966,1.4712956329657623
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Pyramidal (e)2223p",4000,22.40714070302122,4.689742258939522
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,Cajal-Retzius,4094,3.3822048531500055,0.1231283743195695
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Radiatum Giant (e)2201",4054,13.040533149380845,8.774442055677683
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Axo-Axonic (i)2232",4036,18.421217829612083,6.326244639841207
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Horizontal Axo-Axonic (i)0012",4038,2.167080482166165,0.48710938969028267
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Back-Projection (i)1133p",4023,4.0087490985291705,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Basket (i)2232",4078,19.787237114269978,4.330464582270063
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Basket CCK+ (i)2232",4079,15.154488167294595,2.393798434560487
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Horizontal Basket (i)0012",4039,2.528518454977601,5.391590228713663
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Bistratified (i)0333",4080,7.160319914456844,2.9499274694482382
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific LMO-O (i)2003",4022,5.228802941122222,2.834043520721706
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific LM-R (i)2100",4021,3.2497833602749795,0.049833949925167625
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific LMR-R (i)2300",4056,6.558052029369943,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific O-R (i)0102",4031,2.4270188823381704,0.42729962932952553
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,6.804494348152527,0.5557822484867819
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific R-O (i)0221",4091,5.1074255981518055,1.7407313057186007
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Interneuron Specific RO-O (i)0203",4093,6.277982541860828,2.6655259778272415
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Ivy (i)0333",4081,6.116439381871096,1.4525759008031458
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 LMR (i)3300",4005,7.26120161122922,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 LMR Projecting (i)3300p",4004,6.7812838117513365,4.726479919852905
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Neurogliaform (i)3000",4012,13.144468904714353,8.609378052129268
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Neurogliaform Projecting (i)3000p",4011,4.960938082347795,2.5997653636554032
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 O-LM (i)1002",4069,5.519741376985283,2.1412591733760253
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Recurrent O-LM (i)1003",4089,6.37488405555626,9.000144297285214
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 O-LMR (i)1102",4087,4.270973711073944,0.8947022987067328
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Oriens/Alveus (i)2233",4055,12.45098719385423,4.292979992048575
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Oriens-Bistratified (i)0103",4083,2.179486433788233,0.5898385945038958
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,5.678280511148594,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 OR-LM (i)1202",4066,16.417781257678577,12.972070638145608
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Perforant Path-Associated (i)3200p",4006,11.386272942168112,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Perforant Path-Associated QuadD (i)3222",4076,17.354294654854076,23.11153117249795
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Quadrilaminar (i)3333",4003,10.06199197590955,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Radiatum (i)0300",4028,6.9216454830153875,3.4113232795566963
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 R-Receiving Apical-Targeting (i)1300",4061,15.685042197866538,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Schaffer Collateral-Assoc (i)2311",4015,9.634717591360381,8.055277542496015
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,6.284600103343719,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 SO-SO (i)0003",4033,4.8955735340981175,4.31861555318299
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,6.503307172315978,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Trilaminar (i)0113p",4035,6.695240599594177,N/A
"CA1 Oriens-Bistratified Projecting (i)1113p",4068,"CA1 Radial Trilaminar (i)2333",4013,6.045686314297631,N/A
"CA1 OR-LM (i)1202",4066,"CA1 Pyramidal (e)2223p",4000,7.381592565548263,7.945839907872774
"CA1 OR-LM (i)1202",4066,Cajal-Retzius,4094,4.820443370956217,5.984458698817302
"CA1 OR-LM (i)1202",4066,"CA1 Radiatum Giant (e)2201",4054,5.444157898788489,11.96614111458114
"CA1 OR-LM (i)1202",4066,"CA1 Axo-Axonic (i)2232",4036,9.9100478026076,12.774510054111259
"CA1 OR-LM (i)1202",4066,"CA1 Basket (i)2232",4078,6.215226599598836,9.00377474688313
"CA1 OR-LM (i)1202",4066,"CA1 Basket CCK+ (i)2232",4079,8.462945925430901,8.515956263232335
"CA1 OR-LM (i)1202",4066,"CA1 Interneuron Specific LMO-O (i)2003",4022,5.456383703534269,6.514760677562861
"CA1 OR-LM (i)1202",4066,"CA1 Interneuron Specific LM-R (i)2100",4021,4.4273872135236445,4.8776133006782265
"CA1 OR-LM (i)1202",4066,"CA1 Interneuron Specific LMR-R (i)2300",4056,4.365867215878666,4.656306460859119
"CA1 OR-LM (i)1202",4066,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,3.453295251896825,3.2237716884396748
"CA1 OR-LM (i)1202",4066,"CA1 LMR (i)3300",4005,5.481678471837546,6.08301747403297
"CA1 OR-LM (i)1202",4066,"CA1 LMR Projecting (i)3300p",4004,4.7255226088257745,8.553420673675323
"CA1 OR-LM (i)1202",4066,"CA1 Neurogliaform (i)3000",4012,18.627675765232095,25.346508107974884
"CA1 OR-LM (i)1202",4066,"CA1 Neurogliaform Projecting (i)3000p",4011,6.787181419032292,8.459069409861849
"CA1 OR-LM (i)1202",4066,"CA1 Oriens/Alveus (i)2233",4055,6.357652010257213,9.265339228823589
"CA1 OR-LM (i)1202",4066,"CA1 Perforant Path-Associated (i)3200p",4006,5.411428564799834,4.4947732611917735
"CA1 OR-LM (i)1202",4066,"CA1 Perforant Path-Associated QuadD (i)3222",4076,4.410979295292063,9.572921367816212
"CA1 OR-LM (i)1202",4066,"CA1 Quadrilaminar (i)3333",4003,4.8120116602036145,3.862656712403659
"CA1 OR-LM (i)1202",4066,"CA1 Schaffer Collateral-Assoc (i)2311",4015,3.9828152240549235,5.745621962825717
"CA1 OR-LM (i)1202",4066,"CA1 Radial Trilaminar (i)2333",4013,2.989289462505583,2.643028865690043
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Pyramidal (e)2223p",4000,3.8569502804012146,1.5297708291982743
"CA1 Perforant Path-Associated (i)3200p",4006,Cajal-Retzius,4094,2.297618569527918,0.040703900367689255
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Radiatum Giant (e)2201",4054,3.21392821271644,3.235107233621016
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Axo-Axonic (i)2232",4036,5.223591069619298,3.008296148320591
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Basket (i)2232",4078,2.865101150485722,1.8900392322925685
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Basket CCK+ (i)2232",4079,4.429366769763378,0.804826283012031
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Interneuron Specific LMO-O (i)2003",4022,3.2610927745436245,1.7803628330237256
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Interneuron Specific LM-R (i)2100",4021,2.3156219443289463,0.03477334552061683
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Interneuron Specific LMR-R (i)2300",4056,2.3367274953449755,N/A
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,2.185744445155424,0.3597704518449121
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 LMR (i)3300",4005,2.7071483901146394,N/A
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 LMR Projecting (i)3300p",4004,3.4085441032383903,2.555772071984927
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Neurogliaform (i)3000",4012,8.659285619548559,1.6826218046623662
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Neurogliaform Projecting (i)3000p",4011,3.4711924313204445,0.6742624363049209
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Oriens/Alveus (i)2233",4055,3.1992380594265653,2.3417652747564075
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Perforant Path-Associated (i)3200p",4006,3.3149169472484776,N/A
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Perforant Path-Associated QuadD (i)3222",4076,3.275033099085633,2.5461120793104266
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Quadrilaminar (i)3333",4003,3.0845778293751227,N/A
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Schaffer Collateral-Assoc (i)2311",4015,2.211186619651472,0.8024125947450391
"CA1 Perforant Path-Associated (i)3200p",4006,"CA1 Radial Trilaminar (i)2333",4013,1.9704130783197507,N/A
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Pyramidal (e)2223p",4000,4.5774487533354336,12.055088470288517
"CA1 Perforant Path-Associated QuadD (i)3222",4076,Cajal-Retzius,4094,2.6148425024583695,7.118371011775628
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Radiatum Giant (e)2201",4054,3.780326524747446,10.336905843754934
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Axo-Axonic (i)2232",4036,6.296761146533103,16.60701685658456
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Basket (i)2232",4078,3.323440327372513,9.244875487091345
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Basket CCK+ (i)2232",4079,5.297145538396533,13.755628783593702
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Interneuron Specific LMO-O (i)2003",4022,3.841066400636274,9.967200882786786
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Interneuron Specific LM-R (i)2100",4021,2.6413904628691367,7.062910725703036
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Interneuron Specific LMR-R (i)2300",4056,2.6689915892482876,7.097697254459491
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,2.4878260421098006,6.392327463967825
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 LMR (i)3300",4005,3.12950672627424,8.378050680396566
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 LMR Projecting (i)3300p",4004,4.050809948750897,10.088681049602894
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Neurogliaform (i)3000",4012,10.583632721200683,27.774506429537627
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Neurogliaform Projecting (i)3000p",4011,4.090734384609332,10.77081015452229
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Oriens/Alveus (i)2233",4055,3.747993167975903,10.28259955450554
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Perforant Path-Associated (i)3200p",4006,3.9116128406276154,9.850343289365675
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Perforant Path-Associated QuadD (i)3222",4076,3.885130303187582,9.604628816476817
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Quadrilaminar (i)3333",4003,3.625248249696562,9.039946774835187
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Schaffer Collateral-Assoc (i)2311",4015,2.5130182195563995,6.718006884445839
"CA1 Perforant Path-Associated QuadD (i)3222",4076,"CA1 Radial Trilaminar (i)2333",4013,2.2179516009332625,5.676334469454331
"CA1 Quadrilaminar (i)3333",4003,"CA1 Pyramidal (e)2223p",4000,15.292074052873758,4.321952812180182
"CA1 Quadrilaminar (i)3333",4003,Cajal-Retzius,4094,2.460864597907456,0.1426628825917647
"CA1 Quadrilaminar (i)3333",4003,"CA1 Radiatum Giant (e)2201",4054,7.900560383893139,6.488180625051074
"CA1 Quadrilaminar (i)3333",4003,"CA1 Axo-Axonic (i)2232",4036,12.549252344209416,6.2034815593525225
"CA1 Quadrilaminar (i)3333",4003,"CA1 Horizontal Axo-Axonic (i)0012",4038,2.0984901868777626,0.7336274078970323
"CA1 Quadrilaminar (i)3333",4003,"CA1 Back-Projection (i)1133p",4023,3.0073000678607613,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 Basket (i)2232",4078,13.200997590230536,4.821729807947811
"CA1 Quadrilaminar (i)3333",4003,"CA1 Basket CCK+ (i)2232",4079,9.501633152722754,2.5558059016915236
"CA1 Quadrilaminar (i)3333",4003,"CA1 Horizontal Basket (i)0012",4039,1.327217800307971,4.482549924446712
"CA1 Quadrilaminar (i)3333",4003,"CA1 Bistratified (i)0333",4080,4.86046826159501,3.913679489987963
"CA1 Quadrilaminar (i)3333",4003,"CA1 Interneuron Specific LMO-O (i)2003",4022,3.4244947419991068,2.5986412910451127
"CA1 Quadrilaminar (i)3333",4003,"CA1 Interneuron Specific LM-R (i)2100",4021,2.299121842236217,0.036448838787900825
"CA1 Quadrilaminar (i)3333",4003,"CA1 Interneuron Specific LMR-R (i)2300",4056,4.39158821099479,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 Interneuron Specific O-R (i)0102",4031,1.8065327875175599,0.988795417748376
"CA1 Quadrilaminar (i)3333",4003,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,5.393322701739213,0.8458865649101485
"CA1 Quadrilaminar (i)3333",4003,"CA1 Interneuron Specific R-O (i)0221",4091,4.486652703248286,1.7003047442987937
"CA1 Quadrilaminar (i)3333",4003,"CA1 Interneuron Specific RO-O (i)0203",4093,4.759453525667474,2.845889467747738
"CA1 Quadrilaminar (i)3333",4003,"CA1 Ivy (i)0333",4081,4.738741980875943,2.403751657000329
"CA1 Quadrilaminar (i)3333",4003,"CA1 LMR (i)3300",4005,4.789121661187792,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 LMR Projecting (i)3300p",4004,4.070024025960546,3.234607448200647
"CA1 Quadrilaminar (i)3333",4003,"CA1 Neurogliaform (i)3000",4012,7.6297623307938105,7.541471817016911
"CA1 Quadrilaminar (i)3333",4003,"CA1 Neurogliaform Projecting (i)3000p",4011,3.1788054123797638,2.4926626032630472
"CA1 Quadrilaminar (i)3333",4003,"CA1 O-LM (i)1002",4069,4.256374896417705,4.271877962523424
"CA1 Quadrilaminar (i)3333",4003,"CA1 Recurrent O-LM (i)1003",4089,2.630781144216832,7.72113432456625
"CA1 Quadrilaminar (i)3333",4003,"CA1 O-LMR (i)1102",4087,3.9570364305498478,4.216703648113102
"CA1 Quadrilaminar (i)3333",4003,"CA1 Oriens/Alveus (i)2233",4055,8.628440523996112,4.332856025265686
"CA1 Quadrilaminar (i)3333",4003,"CA1 Oriens-Bistratified (i)0103",4083,1.9297143875018419,1.156835777963294
"CA1 Quadrilaminar (i)3333",4003,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,3.1511735584331,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 OR-LM (i)1202",4066,10.065910485251042,8.920856928256066
"CA1 Quadrilaminar (i)3333",4003,"CA1 Perforant Path-Associated (i)3200p",4006,6.9838781294246575,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 Perforant Path-Associated QuadD (i)3222",4076,10.356575002417664,14.492994688133313
"CA1 Quadrilaminar (i)3333",4003,"CA1 Quadrilaminar (i)3333",4003,6.295950789806496,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 Radiatum (i)0300",4028,4.503584678680623,2.405414246519668
"CA1 Quadrilaminar (i)3333",4003,"CA1 R-Receiving Apical-Targeting (i)1300",4061,9.67706264623519,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 Schaffer Collateral-Assoc (i)2311",4015,5.990362116542451,5.783066381725239
"CA1 Quadrilaminar (i)3333",4003,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,5.018368334755233,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 SO-SO (i)0003",4033,2.380488354710627,4.57038896938544
"CA1 Quadrilaminar (i)3333",4003,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,4.709134925730273,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 Trilaminar (i)0113p",4035,3.501407753873445,N/A
"CA1 Quadrilaminar (i)3333",4003,"CA1 Radial Trilaminar (i)2333",4013,4.124092033453932,N/A
"CA1 Radiatum (i)0300",4028,"CA1 Pyramidal (e)2223p",4000,12.676722077353826,4.745116057076734
"CA1 Radiatum (i)0300",4028,"CA1 Radiatum Giant (e)2201",4054,9.900562249725807,6.4748813393940265
"CA1 Radiatum (i)0300",4028,"CA1 Axo-Axonic (i)2232",4036,7.673842611921303,3.7293409019219417
"CA1 Radiatum (i)0300",4028,"CA1 Basket (i)2232",4078,13.024191835346324,4.302726765901568
"CA1 Radiatum (i)0300",4028,"CA1 Basket CCK+ (i)2232",4079,6.75480056290813,2.173764750333847
"CA1 Radiatum (i)0300",4028,"CA1 Bistratified (i)0333",4080,4.80256587951685,2.966095956091392
"CA1 Radiatum (i)0300",4028,"CA1 Interneuron Specific LMR-R (i)2300",4056,4.221132996476466,1.058600897431955
"CA1 Radiatum (i)0300",4028,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,3.6023434272172254,0.8653507571647137
"CA1 Radiatum (i)0300",4028,"CA1 Interneuron Specific R-O (i)0221",4091,3.368748181898071,1.707415278813026
"CA1 Radiatum (i)0300",4028,"CA1 Interneuron Specific RO-O (i)0203",4093,4.793376471048031,2.807994370387118
"CA1 Radiatum (i)0300",4028,"CA1 Ivy (i)0333",4081,3.1218724870804846,0.9429589754234605
"CA1 Radiatum (i)0300",4028,"CA1 LMR (i)3300",4005,4.258994070341107,1.014218224187472
"CA1 Radiatum (i)0300",4028,"CA1 LMR Projecting (i)3300p",4004,3.8786673439717796,0.9628980305858206
"CA1 Radiatum (i)0300",4028,"CA1 Oriens/Alveus (i)2233",4055,6.547122595304598,3.026046244421637
"CA1 Radiatum (i)0300",4028,"CA1 OR-LM (i)1202",4066,14.190438911756763,12.721154013210686
"CA1 Radiatum (i)0300",4028,"CA1 Perforant Path-Associated (i)3200p",4006,8.105226555444933,1.7295425281021566
"CA1 Radiatum (i)0300",4028,"CA1 Perforant Path-Associated QuadD (i)3222",4076,13.2410314819356,23.81906430388566
"CA1 Radiatum (i)0300",4028,"CA1 Quadrilaminar (i)3333",4003,5.254768165795338,0.9082502603811197
"CA1 Radiatum (i)0300",4028,"CA1 Radiatum (i)0300",4028,6.985978736719555,3.5521882484520884
"CA1 Radiatum (i)0300",4028,"CA1 R-Receiving Apical-Targeting (i)1300",4061,15.855638009059534,2.9986784377948092
"CA1 Radiatum (i)0300",4028,"CA1 Schaffer Collateral-Assoc (i)2311",4015,7.76394272561092,7.944527454670184
"CA1 Radiatum (i)0300",4028,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,3.9407594902982392,0.9047028483046171
"CA1 Radiatum (i)0300",4028,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,5.763103423224414,1.2526915035502584
"CA1 Radiatum (i)0300",4028,"CA1 Radial Trilaminar (i)2333",4013,2.984123497389764,0.5633611429281492
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Pyramidal (e)2223p",4000,10.350369599153016,1.9218305125465225
"CA1 R-Receiving Apical-Targeting (i)1300",4061,Cajal-Retzius,4094,1.9408473950126486,0.03842386581157057
